Job Number,Title,Company,Location,URL
777,Sr. Software Engineer - Automation,Visa Inc. ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2602&ao=485464&s=58&guid=0000016aaf439758a739088bcacf5372&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_08aa97cd&cb=1557718604435&jobListingId=3214917961
778,Senior Full Stack Developer,Vantage Administration Services ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2603&ao=66506&s=58&guid=0000016aaf439758a739088bcacf5372&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&ea=1&cs=1_28f60415&cb=1557718604443&jobListingId=3189568728
779,"Senior Software QA Engineer - Loan IQ, Manual Testing",Technology Navigators ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2604&ao=242876&s=58&guid=0000016aaf439758a739088bcacf5372&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&ea=1&cs=1_be920368&cb=1557718604474&jobListingId=3179474337
780,Sr. DevOps Engineer (AWS),OnPrem Solutions Partners ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2605&ao=497268&s=58&guid=0000016aaf439758a739088bcacf5372&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_8eb192fb&cb=1557718604516&jobListingId=3138703055
781,Staff-Software Applications Engineer,Charles Schwab ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2606&ao=253015&s=58&guid=0000016aaf439758a739088bcacf5372&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_d06a15fb&cb=1557718604520&jobListingId=3186860215
782,Cloud Data Integration (Python) Developer,"New Iron Group, Inc. "," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2607&ao=454816&s=58&guid=0000016aaf439758a739088bcacf5372&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_a62cbead&cb=1557718604524&jobListingId=3229043271
783,Senior React Developer,Justuno ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2608&ao=389273&s=58&guid=0000016aaf439758a739088bcacf5372&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&ea=1&cs=1_b13d0407&cb=1557718604527&jobListingId=3198779321
784,Senior Software Engineer,Opcity ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2609&ao=148364&s=58&guid=0000016aaf439758a739088bcacf5372&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_e734d932&cb=1557718604532&jobListingId=3081064765
785,Java Developer 3,Allied Consultants ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2610&ao=588939&s=58&guid=0000016aaf439758a739088bcacf5372&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_fb0afa7e&cb=1557718604536&jobListingId=3199398963
786,Salesforce Developer,"enosiX, Inc. "," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2611&ao=66506&s=58&guid=0000016aaf439758a739088bcacf5372&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&ea=1&cs=1_f8b695c6&cb=1557718604542&jobListingId=3184522092
787,Boot Security Embedded Software Engineer,Kelly Services ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2612&ao=348105&s=58&guid=0000016aaf439758a739088bcacf5372&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_d43e2047&cb=1557718604548&jobListingId=3218727859
788,Software Engineer III,CyberCoders ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2613&ao=296847&s=58&guid=0000016aaf439758a739088bcacf5372&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_1f8bfd45&cb=1557718604557&jobListingId=3227308753
789,Senior C++ Software Developer (GPU),HireITPeople ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2614&ao=85058&s=58&guid=0000016aaf439758a739088bcacf5372&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_2e240ca3&cb=1557718604561&jobListingId=3217950110
790,Senior Java Developer,Moove-it ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2615&ao=4120&s=58&guid=0000016aaf439758a739088bcacf5372&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_b5893304&cb=1557718604564&jobListingId=3145399753
791,Java Developer (Salesforce Integration),Talent Orchard ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2616&ao=4345&s=58&guid=0000016aaf439758a739088bcacf5372&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_a762ea94&cb=1557718604585&jobListingId=3228182244
792,Software Quality and Infrastructure Engineer,Cypress HCM ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2617&ao=9619&s=58&guid=0000016aaf439758a739088bcacf5372&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_fae283f4&cb=1557718604589&jobListingId=3173733102
793,.NET Developer,CyberCoders ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2618&ao=296847&s=58&guid=0000016aaf439758a739088bcacf5372&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_80289007&cb=1557718604594&jobListingId=3229667008
794,Sr. Windows Client Developer,Intelligent Waves ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2619&ao=60939&s=58&guid=0000016aaf439758a739088bcacf5372&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_42ed31d6&cb=1557718604598&jobListingId=3214225848
795,Senior Front End Developer,RF Code ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2620&ao=14295&s=58&guid=0000016aaf439758a739088bcacf5372&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&ea=1&cs=1_6e85cead&cb=1557718604601&jobListingId=3172185095
796,Cloud-Software Engineer : 19,Akraya Inc. ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2621&ao=85058&s=58&guid=0000016aaf439758a739088bcacf5372&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_ec50739b&cb=1557718604613&jobListingId=3229579937
797,Senior Developer : 19,Akraya Inc. ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2622&ao=85058&s=58&guid=0000016aaf439758a739088bcacf5372&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_95c7cfa5&cb=1557718604617&jobListingId=3198302669
798,Junior C++ Developer,Revature ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2623&ao=567544&s=58&guid=0000016aaf439758a739088bcacf5372&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_9439b956&cb=1557718604621&jobListingId=3152544677
799,UI Developer (Angular),"Central Business Solutions, Inc "," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2624&ao=4321&s=58&guid=0000016aaf439758a739088bcacf5372&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&ea=1&cs=1_17637b38&cb=1557718604625&jobListingId=3162877354
800,Staff Software Engineer,Opcity ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2625&ao=148364&s=58&guid=0000016aaf439758a739088bcacf5372&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_e7499c35&cb=1557718604637&jobListingId=3081064893
801,Sr. Windows Client Developer,DCSI ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2626&ao=37049&s=58&guid=0000016aaf439758a739088bcacf5372&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_848a3b12&cb=1557718604640&jobListingId=3059706607
802,Senior Big Data Developer,CyberCoders ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2627&ao=296847&s=58&guid=0000016aaf439758a739088bcacf5372&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_7fe5fdc0&cb=1557718604644&jobListingId=3229667267
803,Senior Software Applications Engineer (C#.Net)-Tech Lead,Charles Schwab ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2628&ao=253015&s=58&guid=0000016aaf439758a739088bcacf5372&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_f184dc72&cb=1557718604647&jobListingId=3225589298
804,Lead R&D Geospatial Software Developer,Applied Research Laboratories ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2629&ao=415575&s=58&guid=0000016aaf439758a739088bcacf5372&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_3f374a17&cb=1557718604654&jobListingId=3084680621
805,Senior Java Developer - West Coast Or Texas Or Oklahoma - Rate Open,Two95 International Inc. ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2630&ao=14295&s=58&guid=0000016aaf439758a739088bcacf5372&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&ea=1&cs=1_b13fd835&cb=1557718604657&jobListingId=3017459728
806,.NET Developer,Amko Soft ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2701&ao=454816&s=58&guid=0000016aaf43b5469f53823a64f5e9da&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_5653fa9c&cb=1557718612152&jobListingId=3214211502
807,PHP Developer,Econosoft ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2702&ao=4120&s=58&guid=0000016aaf43b5469f53823a64f5e9da&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_1c06e719&cb=1557718612157&jobListingId=3203487118
808,Embedded Software Engineer,Hubbell ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2703&ao=4127&s=58&guid=0000016aaf43b5469f53823a64f5e9da&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_18c4fbf7&cb=1557718612161&jobListingId=3120171841
809,"React.js Developer, Senior",Matthew Noah ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2704&ao=4321&s=58&guid=0000016aaf43b5469f53823a64f5e9da&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&ea=1&cs=1_669be545&cb=1557718612178&jobListingId=3225450405
810,Salesforce Commerce Cloud Backend Developer,IBM ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2705&ao=140152&s=58&guid=0000016aaf43b5469f53823a64f5e9da&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_07dcab11&cb=1557718612182&jobListingId=3214644738
811,Software Engineering Manager,"Aunt Bertha, a Public Benefit Corp. "," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2706&ao=389273&s=58&guid=0000016aaf43b5469f53823a64f5e9da&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&ea=1&cs=1_48b9cad1&cb=1557718612187&jobListingId=3195181932
812,Senior Full Stack Software Engineer,Vrbo ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2707&ao=315884&s=58&guid=0000016aaf43b5469f53823a64f5e9da&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_e415459f&cb=1557718612194&jobListingId=3171493916
813,Objective-C Developer,Indeed Prime ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2708&ao=437617&s=58&guid=0000016aaf43b5469f53823a64f5e9da&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_8b00847a&cb=1557718612197&jobListingId=3042964532
814,Software Angular Developer,ClearCorrect ," Round Rock, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2709&ao=66506&s=58&guid=0000016aaf43b5469f53823a64f5e9da&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&ea=1&cs=1_2c03b12c&cb=1557718612200&jobListingId=3179155688
815,Sr. Azure Developer,Cognizant Technology Solutions ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2710&ao=4120&s=58&guid=0000016aaf43b5469f53823a64f5e9da&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_09eed427&cb=1557718612205&jobListingId=3161293771
816,WebSphere Application Developer/Architect,"Allied Consultants, Inc. "," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2711&ao=372858&s=58&guid=0000016aaf43b5469f53823a64f5e9da&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_06f64781&cb=1557718612246&jobListingId=3217834913
817,Sr. Cloud Application Developer - AWS Global Migrations Team,Amazon ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2712&ao=133043&s=58&guid=0000016aaf43b5469f53823a64f5e9da&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_c711c36b&cb=1557718612303&jobListingId=3116468787
818,"Software Developer (Java, JavaScript, MySQL)",CyberCoders ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2713&ao=296847&s=58&guid=0000016aaf43b5469f53823a64f5e9da&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_4cdd27e3&cb=1557718612308&jobListingId=3225956663
819,.net Fullstack developer,AVANADE ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2714&ao=150272&s=58&guid=0000016aaf43b5469f53823a64f5e9da&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_b60e5523&cb=1557718612313&jobListingId=3229257896
820,Software Quality Engineer,SourceDay ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2715&ao=148364&s=58&guid=0000016aaf43b5469f53823a64f5e9da&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_2faa4535&cb=1557718612321&jobListingId=3223936625
821,Senior Software Engineer,AffiniPay ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2716&ao=538170&s=58&guid=0000016aaf43b5469f53823a64f5e9da&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_b33ae7ad&cb=1557718612325&jobListingId=3208035363
822,"Full Stack Developer, Data Science - Digital Lab",Siemens ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2717&ao=182759&s=58&guid=0000016aaf43b5469f53823a64f5e9da&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_fe2568fe&cb=1557718612342&jobListingId=3229631818
823,Senior iOS Developer,InMotion Software ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2718&ao=215203&s=58&guid=0000016aaf43b5469f53823a64f5e9da&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_a609605f&cb=1557718612386&jobListingId=3171331200
824,.NET Developer,APN Software Services Inc. ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2719&ao=215203&s=58&guid=0000016aaf43b5469f53823a64f5e9da&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_5a7efc0f&cb=1557718612390&jobListingId=2689392715
825,"Full-Stack .NET Developer - (Permanent): Southwest Austin, TX",Roc Search US ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2720&ao=25073&s=58&guid=0000016aaf43b5469f53823a64f5e9da&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&ea=1&cs=1_79f1a7e7&cb=1557718612412&jobListingId=3226198369
826,Senior Software Engineer - Enterprise Risk Solutions,Visa Inc. ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2721&ao=485464&s=58&guid=0000016aaf43b5469f53823a64f5e9da&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_fefbfd44&cb=1557718612432&jobListingId=3179724240
827,Software Engineer,Revature ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2722&ao=567544&s=58&guid=0000016aaf43b5469f53823a64f5e9da&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_622250b9&cb=1557718612469&jobListingId=3154149782
828,AI/DL Software Developer,APN Software Services Inc. ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2723&ao=215203&s=58&guid=0000016aaf43b5469f53823a64f5e9da&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_5b049e29&cb=1557718612477&jobListingId=2760237619
829,Software Developer-Microsoft .Net,Advantage Resourcing North America ," Round Rock, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2724&ao=85058&s=58&guid=0000016aaf43b5469f53823a64f5e9da&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_80444739&cb=1557718612482&jobListingId=3228293068
830,Senior Software Engineer – Avaya Business Rules Engine,Dell ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2725&ao=596254&s=58&guid=0000016aaf43b5469f53823a64f5e9da&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_5beaf8b8&cb=1557718612530&jobListingId=3219463789
831,Software Engineering Manager,MineralSoft ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2726&ao=148364&s=58&guid=0000016aaf43b5469f53823a64f5e9da&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_1bcd73e2&cb=1557718612534&jobListingId=2952206348
832,Geospatial Software Developer,Applied Research Laboratories ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2727&ao=415575&s=58&guid=0000016aaf43b5469f53823a64f5e9da&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_8a2ff598&cb=1557718612538&jobListingId=3084680598
833,Senior .NET Developer,Leidos ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2728&ao=4465&s=58&guid=0000016aaf43b5469f53823a64f5e9da&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_3dd5fb49&cb=1557718612598&jobListingId=3218981960
834,Graphics and Web Application Developer,Ukpeagvik Inupiat Corporation ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2729&ao=182894&s=58&guid=0000016aaf43b5469f53823a64f5e9da&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_8e5dcfd7&cb=1557718612631&jobListingId=3226800242
835,Senior Full Stack Software Developer (Ruby on Rails),Cognate Inc ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2730&ao=450116&s=58&guid=0000016aaf43b5469f53823a64f5e9da&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_445fe5bc&cb=1557718612664&jobListingId=3225485858
836,Senior ASP.Net Web Developer,Clarity Ventures ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2801&ao=4120&s=58&guid=0000016aaf43d7b5abfcd8e5d01ea8bd&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&ea=1&cs=1_62489491&cb=1557718620860&jobListingId=3060113302
837,C# .NET Backend Developer,Q2eBanking ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2802&ao=172984&s=58&guid=0000016aaf43d7b5abfcd8e5d01ea8bd&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_33716ac8&cb=1557718620869&jobListingId=3118634821
838,Senior Backend Software Engineer,Vrbo ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2803&ao=315884&s=58&guid=0000016aaf43d7b5abfcd8e5d01ea8bd&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_5fc0f9ab&cb=1557718620884&jobListingId=3182518663
839,Java Full Stack Developer,Conduent ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2804&ao=175631&s=58&guid=0000016aaf43d7b5abfcd8e5d01ea8bd&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_c7ff9edf&cb=1557718620887&jobListingId=3133113352
840,Sr. Staff Software Development Engineer - C# / .NET,Charles Schwab ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2805&ao=253015&s=58&guid=0000016aaf43d7b5abfcd8e5d01ea8bd&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_39fe64b5&cb=1557718620889&jobListingId=3188054949
841,IBM MAXIMO DEVELOPER,Trinity Infotech Inc ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2806&ao=454816&s=58&guid=0000016aaf43d7b5abfcd8e5d01ea8bd&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_7a31659a&cb=1557718620892&jobListingId=3225481574
842,Sr. Software Engineer - Cybersecurity Ops,Visa Inc. ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2807&ao=485271&s=58&guid=0000016aaf43d7b5abfcd8e5d01ea8bd&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_bf127db1&cb=1557718620895&jobListingId=3097775826
843,Senior Software Engineer,Rapid7 ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2808&ao=135132&s=58&guid=0000016aaf43d7b5abfcd8e5d01ea8bd&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&ea=1&cs=1_1aefbaf2&cb=1557718620905&jobListingId=3224787138
844,Senior Software Engineer,Medici ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2809&ao=8095&s=58&guid=0000016aaf43d7b5abfcd8e5d01ea8bd&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&ea=1&cs=1_9825f660&cb=1557718620909&jobListingId=3147388106
845,Senior Lead Software Developer,"The Judge Group, Inc. "," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2810&ao=372858&s=58&guid=0000016aaf43d7b5abfcd8e5d01ea8bd&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_2ebdc9e4&cb=1557718620912&jobListingId=3217276037
846,"Software Engineer (C++, data structures, algorithms",Mentor Graphics ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2811&ao=201328&s=58&guid=0000016aaf43d7b5abfcd8e5d01ea8bd&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_aff2fa8a&cb=1557718620916&jobListingId=2973471619
847,Software Engineer III,Alchemy Systems ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2812&ao=189299&s=58&guid=0000016aaf43d7b5abfcd8e5d01ea8bd&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_f599123b&cb=1557718620919&jobListingId=3230197728
848,Mid Level Java Developer,Perspecta ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2813&ao=450116&s=58&guid=0000016aaf43d7b5abfcd8e5d01ea8bd&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_3746f345&cb=1557718620923&jobListingId=3219396312
849,IBM M204 Developer,Texas Health and Human Services Commission ," Austin, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2814&ao=4120&s=58&guid=0000016aaf43d7b5abfcd8e5d01ea8bd&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&cs=1_2741f6e5&cb=1557718620926&jobListingId=3165547191
